SITE	Age (Ma)	Genus	d18O 5pt
744	33.0099	CIB	2.66
522	33.0198	CIB	2.69
689	33.021	CIB	2.68
744	33.0232	CIB	2.78
522	33.0263	CIB	2.75
744	33.0322	CIB	2.67
522	33.0328	CIB	2.65
522	33.0403	CIB	2.66
522	33.0457	CIB	2.7
744	33.0485	CIB	2.72
689	33.052	CIB	2.86
744	33.0553	CIB	2.89
563	33.0585	CIB	2.88
744	33.0587	CIB	2.82
522	33.0594	CIB	2.83
744	33.064	CIB	2.74
522	33.0654	CIB	2.78
522	33.0713	CIB	2.8
744	33.072	CIB	2.78
522	33.0739	CIB	2.82
522	33.0782	CIB	2.87
744	33.08	CIB	2.82
744	33.0854	CIB	2.8
522	33.0875	CIB	2.81
522	33.0875	CIB	2.77
744	33.0927	CIB	2.79
689	33.094	CIB	2.86
744	33.0987	CIB	2.87
744	33.106	CIB	2.84
522	33.1097	CIB	2.89
522	33.1114	CIB	2.87
744	33.114	CIB	2.88
744	33.1207	CIB	2.87
744	33.1254	CIB	2.95
744	33.1301	CIB	2.95
689	33.131	CIB	2.98
689	33.133	CIB	2.81
744	33.1387	CIB	2.88
563	33.1435	CIB	2.85
744	33.1441	CIB	2.85
744	33.1567	CIB	2.81
744	33.1654	CIB	2.95
744	33.1728	CIB	2.94
689	33.18	CIB	2.96
744	33.1814	CIB	2.85
744	33.1861	CIB	2.92
77	33.1876	CIB	2.93
522	33.195	CIB	2.91
744	33.1974	CIB	2.9
522	33.2035	CIB	3.01
748	33.2046	CIB	2.92
744	33.2054	CIB	2.86
744	33.2108	CIB	2.85
522	33.2121	CIB	2.87
744	33.2148	CIB	2.81
744	33.2188	CIB	2.82
689	33.221	CIB	2.84
744	33.2261	CIB	2.76
744	33.2321	CIB	2.78
574	33.2341	CIB	2.81
522	33.2351	CIB	2.84
744	33.2395	CIB	2.86
744	33.2475	CIB	2.94
744	33.2521	CIB	2.89
689	33.256	CIB	2.9
522	33.2581	CIB	2.86
744	33.2595	CIB	2.87
744	33.2648	CIB	2.84
744	33.2722	CIB	2.9
744	33.2808	CIB	2.86
689	33.285	CIB	2.83
744	33.2855	CIB	2.87
744	33.2888	CIB	2.93
689	33.297	CIB	2.88
522	33.3016	CIB	2.92
689	33.303	CIB	2.81
522	33.3127	CIB	2.76
563	33.3135	CIB	2.54
744	33.3189	CIB	2.51
77	33.3236	CIB	2.47
744	33.3262	CIB	2.6
744	33.3315	CIB	2.58
522	33.3374	CIB	2.79
744	33.3382	CIB	2.81
748	33.3406	CIB	2.86
744	33.3429	CIB	2.93
522	33.3451	CIB	2.91
522	33.3451	CIB	2.88
744	33.3522	CIB	2.89
522	33.3537	CIB	2.84
744	33.3595	CIB	2.75
522	33.3682	CIB	2.77
744	33.3689	CIB	2.83
744	33.3742	CIB	2.79
689	33.379	CIB	2.87
744	33.3802	CIB	2.9
522	33.3827	CIB	2.88
744	33.3856	CIB	2.88
744	33.3916	CIB	2.89
522	33.392	CIB	2.86
744	33.3976	CIB	2.83
563	33.3985	CIB	2.85
744	33.4056	CIB	2.86
744	33.4116	CIB	2.88
689	33.412	CIB	2.79
744	33.4143	CIB	2.81
574	33.4156	CIB	2.9
744	33.4209	CIB	2.86
748	33.4217	CIB	2.84
744	33.4256	CIB	2.93
522	33.4296	CIB	2.95
522	33.4296	CIB	2.93
744	33.4323	CIB	2.96
748	33.4384	CIB	2.98
744	33.4389	CIB	2.97
522	33.4432	CIB	2.99
744	33.4436	CIB	2.99
522	33.4517	CIB	2.97
689	33.452	CIB	2.97
744	33.4523	CIB	2.96
744	33.4583	CIB	2.94
744	33.4656	CIB	2.88
522	33.4688	CIB	2.87
744	33.4716	CIB	2.77
744	33.4803	CIB	2.81
563	33.4835	CIB	2.76
744	33.485	CIB	2.78
689	33.485	CIB	2.8
522	33.4918	CIB	2.79
744	33.4923	CIB	2.78
77	33.4969	CIB	2.57
744	33.497	CIB	2.56
574	33.5	CIB	2.57
748	33.5051	CIB	2.73
748	33.5075	CIB	2.7
744	33.5076	CIB	2.99
689	33.513	CIB	3
522	33.5191	CIB	2.91
744	33.525	CIB	2.93
522	33.5277	CIB	2.9
748	33.5314	CIB	2.78
744	33.5317	CIB	2.7
563	33.5345	CIB	2.66
744	33.5383	CIB	2.5
744	33.5443	CIB	2.45
522	33.5461	CIB	2.41
689	33.548	CIB	2.4
522	33.5522	CIB	2.38
522	33.5522	CIB	2.4
748	33.5576	CIB	2.36
744	33.558	CIB	2.39
563	33.564	CIB	2.36
744	33.5667	CIB	2.38
522	33.5676	CIB	2.34
522	33.5676	CIB	2.36
522	33.5769	CIB	2.43
689	33.578	CIB	2.32
689	33.581	CIB	2.29
748	33.5981	CIB	2.29
522	33.6015	CIB	2.26
522	33.6015	CIB	2.12
689	33.611	CIB	2.23
522	33.6138	CIB	2.18
522	33.623	CIB	2.17
748	33.6292	CIB	2.15
522	33.6307	CIB	2.19
522	33.6377	CIB	2.16
689	33.639	CIB	2.12
522	33.6446	CIB	2.16
748	33.6455	CIB	2.18
689	33.647	CIB	2.13
522	33.66	CIB	2.1
689	33.662	CIB	2.18
744	33.6642	CIB	2.13
522	33.6692	CIB	2.08
748	33.6763	CIB	2.13
744	33.6767	CIB	2.11
522	33.6815	CIB	2.18
744	33.6867	CIB	2.16
522	33.6915	CIB	2.19
744	33.6967	CIB	2.14
689	33.702	CIB	2.13
748	33.7094	CIB	1.96
744	33.7105	CIB	1.91
744	33.718	CIB	1.91
689	33.722	CIB	1.88
522	33.7239	CIB	1.88
689	33.729	CIB	1.93
744	33.733	CIB	1.86
522	33.7393	CIB	1.82
574	33.746	CIB	1.88
744	33.7467	CIB	1.92
522	33.747	CIB	1.91
522	33.747	CIB	2.06
689	33.753	CIB	2.06
522	33.7547	CIB	2.04
744	33.7592	CIB	2.01
522	33.7616	CIB	2.05
522	33.7685	CIB	2.02
689	33.772	CIB	2.03
522	33.7724	CIB	1.9
744	33.7742	CIB	1.82
77	33.7769	CIB	1.79
574	33.788	CIB	1.76
744	33.7892	CIB	1.74
522	33.7893	CIB	1.88
689	33.792	CIB	1.92
522	33.7962	CIB	1.92
744	33.8017	CIB	1.91
522	33.8039	CIB	1.89
689	33.809	CIB	1.88
744	33.8104	CIB	1.87
689	33.816	CIB	1.85
744	33.8242	CIB	1.86
748	33.8249	CIB	1.91
522	33.827	CIB	1.89
522	33.827	CIB	1.91
689	33.836	CIB	1.9
744	33.8367	CIB	1.84
744	33.8467	CIB	1.7
689	33.847	CIB	1.69
77	33.855	CIB	1.78
522	33.8555	CIB	1.79
522	33.8555	CIB	1.87
744	33.8604	CIB	1.97
522	33.8624	CIB	1.99
689	33.864	CIB	1.88
522	33.8693	CIB	1.9
744	33.8742	CIB	1.87
522	33.8763	CIB	1.86
522	33.8809	CIB	1.84
744	33.8854	CIB	1.85
522	33.8878	CIB	1.87
744	33.8967	CIB	1.88
689	33.9	CIB	1.87
522	33.9009	CIB	1.83
744	33.9042	CIB	1.85
522	33.9078	CIB	1.68
522	33.9078	CIB	1.62
77	33.9149	CIB	1.67
744	33.9217	CIB	1.7
522	33.9217	CIB	1.71
689	33.924	CIB	1.85
744	33.9354	CIB	1.88
748	33.9404	CIB	1.81
689	33.943	CIB	1.83
744	33.9467	CIB	1.8
522	33.9494	CIB	1.76
522	33.9555	CIB	1.75
522	33.9555	CIB	1.79
744	33.9604	CIB	1.76
689	33.961	CIB	1.77
744	33.9754	CIB	1.79
744	33.9854	CIB	1.81
689	33.986	CIB	1.78
689	33.986	CIB	1.82
744	33.9979	CIB	1.73
689	34.002	CIB	1.78
77	34.0044	CIB	1.73
748	34.005	CIB	1.73
744	34.0104	CIB	1.66
522	34.014	CIB	1.79
744	34.0142	CIB	1.68
748	34.0274	CIB	1.81
744	34.0279	CIB	1.8
689	34.041	CIB	1.83
744	34.0441	CIB	1.78
689	34.047	CIB	1.84
744	34.0516	CIB	1.7
748	34.0576	CIB	1.7
744	34.0604	CIB	1.71
744	34.0716	CIB	1.74
689	34.073	CIB	1.73
744	34.0854	CIB	1.78
689	34.095	CIB	1.83
744	34.0966	CIB	1.72
522	34.0979	CIB	1.79
77	34.1014	CIB	2.02
522	34.1064	CIB	2.02
522	34.1064	CIB	2.01
744	34.1104	CIB	2.11
689	34.114	CIB	2.01
744	34.1216	CIB	1.76
522	34.1302	CIB	1.78
522	34.1302	CIB	1.78
689	34.132	CIB	1.82
744	34.1354	CIB	1.85
522	34.1472	CIB	1.91
744	34.1491	CIB	1.88
689	34.152	CIB	1.83
522	34.1618	CIB	1.83
744	34.1629	CIB	1.83
689	34.172	CIB	1.81
744	34.1754	CIB	1.84
522	34.1841	CIB	1.89
744	34.1854	CIB	1.85
689	34.189	CIB	1.85
744	34.1991	CIB	1.85
744	34.2104	CIB	1.8
689	34.218	CIB	1.77
522	34.2188	CIB	1.75
522	34.2188	CIB	1.75
744	34.2216	CIB	1.74
522	34.2311	CIB	1.78
744	34.2354	CIB	1.82
522	34.2388	CIB	1.83
689	34.244	CIB	1.86
744	34.2491	CIB	1.86
744	34.2603	CIB	1.84
689	34.265	CIB	1.78
744	34.2778	CIB	1.78
522	34.2803	CIB	1.79
522	34.2803	CIB	1.76
689	34.285	CIB	1.78
522	34.288	CIB	1.76
522	34.2942	CIB	1.78
744	34.2966	CIB	1.79
689	34.302	CIB	1.79
689	34.302	CIB	1.8
744	34.3103	CIB	1.84
522	34.3219	CIB	1.86
744	34.3228	CIB	1.88
689	34.325	CIB	1.92
689	34.325	CIB	1.96
689	34.328	CIB	1.96
689	34.328	CIB	1.93
522	34.3304	CIB	1.87
522	34.3304	CIB	1.84
744	34.3353	CIB	1.79
522	34.3381	CIB	1.84
689	34.347	CIB	1.82
689	34.347	CIB	1.88
744	34.3491	CIB	1.88
689	34.36	CIB	1.85
744	34.3603	CIB	1.75
522	34.3635	CIB	1.74
522	34.3688	CIB	1.67
748	34.3709	CIB	1.65
744	34.3728	CIB	1.65
574	34.378	CIB	1.71
522	34.3835	CIB	1.75
689	34.385	CIB	1.76
689	34.385	CIB	1.75
744	34.3891	CIB	1.78
744	34.3991	CIB	1.79
689	34.408	CIB	1.75
689	34.408	CIB	1.75
744	34.4091	CIB	1.72
744	34.4141	CIB	1.71
522	34.4212	CIB	1.68
522	34.4212	CIB	1.68
744	34.4266	CIB	1.68
522	34.4289	CIB	1.75
744	34.4353	CIB	1.77
689	34.436	CIB	1.79
689	34.436	CIB	1.81
744	34.4466	CIB	1.84
689	34.456	CIB	1.84
689	34.456	CIB	1.82
744	34.4603	CIB	1.81
744	34.4728	CIB	1.73
689	34.473	CIB	1.72
748	34.4789	CIB	1.7
744	34.484	CIB	1.71
744	34.499	CIB	1.7
689	34.5	CIB	1.79
744	34.5103	CIB	1.79
689	34.518	CIB	1.8
689	34.518	CIB	1.78
744	34.524	CIB	1.84
744	34.5353	CIB	1.8
574	34.5431	CIB	1.77
744	34.549	CIB	1.78
744	34.5603	CIB	1.81
689	34.564	CIB	1.7
689	34.564	CIB	1.73
748	34.5734	CIB	1.74
744	34.574	CIB	1.76
689	34.58	CIB	1.73
689	34.58	CIB	1.76
744	34.5853	CIB	1.73
744	34.5965	CIB	1.74
689	34.607	CIB	1.72
689	34.607	CIB	1.71
744	34.6103	CIB	1.7
744	34.624	CIB	1.7
689	34.626	CIB	1.68
689	34.626	CIB	1.63
744	34.6353	CIB	1.61
748	34.6436	CIB	1.62
689	34.648	CIB	1.64
689	34.648	CIB	1.65
744	34.649	CIB	1.7
744	34.654	CIB	1.71
744	34.6714	CIB	1.72
689	34.672	CIB	1.67
689	34.672	CIB	1.67
748	34.6828	CIB	1.65
744	34.6844	CIB	1.66
689	34.686	CIB	1.66
689	34.686	CIB	1.74
689	34.702	CIB	1.7
744	34.7081	CIB	1.72
689	34.722	CIB	1.74
744	34.7235	CIB	1.74
744	34.7317	CIB	1.73
689	34.735	CIB	1.74
744	34.7436	CIB	1.75
689	34.752	CIB	1.79
744	34.7554	CIB	1.83
744	34.7661	CIB	1.77
744	34.7732	CIB	1.79
689	34.781	CIB	1.79
689	34.781	CIB	1.74
744	34.7862	CIB	1.7
744	34.7968	CIB	1.75
748	34.803	CIB	1.72
744	34.8099	CIB	1.74
689	34.81	CIB	1.73
744	34.8205	CIB	1.74
744	34.83	CIB	1.76
689	34.833	CIB	1.78
744	34.8371	CIB	1.71
689	34.856	CIB	1.72
689	34.885	CIB	1.71
748	34.8854	CIB	1.67
689	34.901	CIB	1.66
689	34.901	CIB	1.67
689	34.908	CIB	1.65
689	34.926	CIB	1.66
689	34.952	CIB	1.65
689	34.979	CIB	1.61
689	34.983	CIB	1.6
689	35.001	CIB	1.63
689	35.026	CIB	1.66
689	35.048	CIB	1.66
689	35.075	CIB	1.71
689	35.093	CIB	1.75
689	35.145	CIB	1.7
689	35.165	CIB	1.72
748	35.1811	CIB	1.75
689	35.197	CIB	1.76
689	35.215	CIB	1.8
689	35.236	CIB	1.87
689	35.263	CIB	1.86
689	35.277	CIB	1.86
689	35.294	CIB	1.88
689	35.322	CIB	1.87
689	35.346	CIB	1.82
689	35.386	CIB	1.77
689	35.406	CIB	1.78
689	35.428	CIB	1.75
689	35.447	CIB	1.76
689	35.491	CIB	1.76
689	35.514	CIB	1.79
689	35.537	CIB	1.78
689	35.554	CIB	1.8
689	35.574	CIB	1.77
748	35.5862	CIB	1.76
689	35.597	CIB	1.79
689	35.615	CIB	1.71
689	35.682	CIB	1.7
757	35.7512	CIB	1.77
748	35.7617	CIB	1.82
689	35.798	CIB	1.82
689	35.816	CIB	1.9
689	35.821	CIB	1.94
748	35.8306	CIB	1.9
689	35.838	CIB	1.88
689	35.882	CIB	1.85
689	35.906	CIB	2.02
689	35.931	CIB	1.98
690	35.9413	CIB	1.95
689	35.95	CIB	1.91
689	35.97	CIB	1.9
689	35.996	CIB	1.94
689	36.044	CIB	1.94
690	36.0495	CIB	1.97
689	36.069	CIB	2
689	36.09	CIB	2.02
689	36.115	CIB	1.8
689	36.135	CIB	1.8
689	36.159	CIB	1.78
689	36.174	CIB	1.79
689	36.218	CIB	1.79
748	36.2357	CIB	1.76
689	36.241	CIB	1.75
690	36.2658	CIB	1.79
689	36.266	CIB	1.75
689	36.282	CIB	1.74
689	36.307	CIB	1.7
689	36.333	CIB	1.7
690	36.374	NUT	1.62
689	36.45	CIB	1.65
690	36.49	CIB	1.66
748	36.5058	CIB	1.72
690	36.6067	CIB	1.74
689	36.672	CIB	1.78
689	36.715	CIB	1.76
748	36.738	CIB	1.68
689	36.752	CIB	1.71
690	36.7712	CIB	1.72
689	36.788	CIB	1.72
748	36.8312	CIB	1.72
689	36.833	CIB	1.77
689	36.929	CIB	1.74
689	36.966	CIB	1.7
757	36.9827		1.65
689	37.009	CIB	1.66
689	37.04	CIB	1.67
689	37.075	CIB	1.69
689	37.124	CIB	1.63
689	37.146	CIB	1.65
690	37.1961	NUT	1.63
690	37.4085	CIB	1.59
689	37.42	CIB	1.59
757	37.4423		1.65
689	37.444	CIB	1.59
865	37.4816	CIB	1.5
865	37.6571	CIB	1.53
690	37.6918	CIB	1.52
689	37.739	CIB	1.53
689	37.771	CIB	1.6
689	37.812	CIB	1.68
865	37.8327	CIB	1.67
689	37.851	CIB	1.66
757	37.9254		1.6
689	37.986	CIB	1.58
865	38.0083	NUT	1.56
865	38.0083	CIB	1.54
689	38.031	CIB	1.49
689	38.064	CIB	1.53
690	38.1027	NUT	1.54
689	38.106	CIB	1.57
689	38.145	CIB	1.54
757	38.1687		1.57
865	38.1839	NUT	1.53
865	38.1839	CIB	1.48
757	38.2534		1.43
748	38.2847	CIB	1.42
689	38.289	CIB	1.42
689	38.348	CIB	1.45
689	38.424	CIB	1.51
748	38.4552	CIB	1.52
689	38.48	CIB	1.53
689	38.549	CIB	1.49
689	38.615	CIB	1.52
865	38.6733	NUT	1.49
748	38.7459	CIB	1.49
689	38.784	CIB	1.44
757	38.7848		1.46
690	38.8029	CIB	1.42
689	38.919	CIB	1.41
689	38.975	CIB	1.4
689	39.044	CIB	1.45
689	39.107	CIB	1.46
527	39.1749	NUT	1.43
689	39.275	CIB	1.34
748	39.2925	CIB	1.35
865	39.3232	CIB	1.41
689	39.338	CIB	1.4
757	39.3664		1.38
689	39.414	CIB	1.48
748	39.4236	CIB	1.43
757	39.4512		1.32
689	39.47	CIB	1.29
690	39.5057	CIB	1.32
689	39.539	CIB	1.28
689	39.605	CIB	1.24
748	39.665	CIB	1.23
865	39.7565	NUT	1.31
689	39.77	CIB	1.31
757	39.8116		1.34
689	39.832	CIB	1.38
757	39.8935		1.39
689	39.905	CIB	1.3
689	39.964	CIB	1.27
748	40.0099	CIB	1.25
689	40.03	CIB	1.27
689	40.103	CIB	1.24
689	40.162	CIB	1.25
690	40.1859	CIB	1.23
689	40.189	CIB	1.28
689	40.245	CIB	1.25
757	40.2535		1.33
689	40.311	CIB	1.35
757	40.3446		1.3
689	40.36	CIB	1.26
748	40.4124	CIB	1.26
689	40.492	CIB	1.18
690	40.4942	CIB	1.21
689	40.558	CIB	1.29
689	40.624	CIB	1.22
689	40.69	CIB	1.25
865	40.7314	NUT	1.33
865	40.7314	CIB	1.3
757	40.7415		1.24
689	40.756	CIB	1.22
689	40.822	CIB	1.19
757	40.8325		1.11
690	40.8976	CIB	1.07
689	40.98	CIB	1.08
689	41.056	CIB	1.1
748	41.1023	CIB	1.05
689	41.119	CIB	1.12
689	41.185	CIB	1.1
757	41.2294		1.05
689	41.251	CIB	1.04
689	41.317	CIB	1.06
757	41.3205		0.9
865	41.3813	NUT	0.95
689	41.481	CIB	1.13
690	41.485	CIB	1.17
690	41.485	CIB	1.19
748	41.5019	CIB	1.09
748	41.5314	CIB	0.97
689	41.551	CIB	0.91
689	41.613	CIB	0.84
748	41.6318	CIB	0.72
690	41.6507	NUT	0.94
689	41.696	CIB	1.05
748	41.7528	CIB	0.97
865	41.7583	NUT	0.99
689	41.781	CIB	1.03
689	41.865	CIB	0.89
748	41.9743	CIB	0.89
748	42.0746	CIB	0.86
690	42.1905	CIB	0.98
748	42.1957	CIB	1.08
757	42.1989		1.17
757	42.317		1.15
689	42.33	CIB	1.23
748	42.4171	CIB	1.09
690	42.5278	CIB	1.07
865	42.6303	NUT	1.04
865	42.6303	CIB	0.95
689	42.661	CIB	0.98
690	42.6864	NUT	1.01
757	42.7275		0.83
689	42.758	CIB	0.94
690	42.7603	NUT	1.06
690	42.7603	CIB	1
757	42.7849		1.01
689	42.79	CIB	1.02
689	42.822	CIB	0.93
690	42.8423	NUT	0.77
527	42.9178	NUT	0.74
690	42.99	NUT	0.76
865	43.0275	NUT	1
865	43.0275	CIB	0.85
757	43.0352		1.02
690	43.0639	NUT	1.05
757	43.0926		0.94
689	43.114	CIB	0.83
690	43.1377	CIB	0.97
689	43.139	CIB	0.88
689	43.18	CIB	0.86
690	43.2198	CIB	0.94
689	43.261	CIB	0.8
689	43.293	CIB	0.9
690	43.2936	CIB	0.94
757	43.3224		0.95
689	43.324	CIB	0.94
689	43.356	CIB	1.08
690	43.3675	CIB	0.94
757	43.3691		0.94
865	43.4129	NUT	0.92
865	43.4129	CIB	0.87
689	43.422	CIB	0.84
690	43.4495	CIB	0.88
689	43.503	CIB	0.86
689	43.536	CIB	0.95
689	43.566	CIB	0.95
757	43.5726		0.94
690	43.5972	CIB	1.09
689	43.599	CIB	1.14
757	43.6186		1.1
689	43.625	CIB	1.09
689	43.665	CIB	1.16
690	43.6793	CIB	0.89
689	43.746	CIB	0.9
690	43.7531	NUT	0.83
689	43.778	CIB	0.96
689	43.809	CIB	0.84
757	43.8221		0.95
690	43.8352	CIB	0.91
689	43.841	CIB	0.96
689	43.867	CIB	0.87
757	43.8689		0.97
865	43.8882	NUT	0.96
689	43.908	CIB	0.96
689	43.988	CIB	1.04
689	44.021	CIB	1.08
757	44.2351		1.06
689	44.263	CIB	1.1
865	44.2855	NUT	1.12
757	44.2866		1.02
689	44.294	CIB	1
689	44.326	CIB	1.03
689	44.352	CIB	1.08
689	44.393	CIB	1.04
757	44.5198		1.07
865	44.5623	NUT	1.07
757	44.5713		1.07
689	44.661	CIB	1.01
689	44.69	CIB	0.99
689	44.723	CIB	1.03
527	44.7763	NUT	0.99
757	44.8044		1.02
757	44.8559		0.94
757	45.0891		1.02
527	45.135	NUT	0.93
757	45.1406		0.91
527	45.223	NUT	0.81
527	45.2614	NUT	0.92
865	45.2699	NUT	0.8
865	45.2699	CIB	0.82
690	45.3569	CIB	0.88
757	45.4253		0.85
757	45.71		0.78
527	45.9057	NUT	0.76
527	45.9619	NUT	0.68
527	46.0387	NUT	0.62
527	46.0948	NUT	0.66
757	46.1276		0.58
527	46.1707	NUT	0.6
527	46.2306	NUT	0.66
527	46.3386	NUT	0.56
527	46.3862	NUT	0.55
865	46.4094	NUT	0.62
865	46.4094	NUT	0.62
757	46.4209		0.59
527	46.4645	NUT	0.64
527	46.5419	NUT	0.63
527	46.648	NUT	0.6
757	46.7224		0.67
527	46.7393	NUT	0.57
738	46.8196	NUT	0.6
527	46.8484	NUT	0.52
690	46.8692	CIB	0.49
527	46.9158	NUT	0.4
757	47.0239		0.44
690	47.0477	CIB	0.4
527	47.0695	NUT	0.4
690	47.2262	CIB	0.38
527	47.2461	NUT	0.38
757	47.372		0.36
690	47.4048	CIB	0.29
527	47.4127	NUT	0.29
865	47.4957	NUT	0.33
527	47.497	NUT	0.27
690	47.5833	CIB	0.3
527	47.7212	NUT	0.37
757	47.7222		0.37
690	47.7618	CIB	0.27
527	47.8065	NUT	0.27
527	47.8907	NUT	0.23
527	47.8907	NUT	0.24
690	47.9217	CIB	0.3
757	48.0047		0.38
690	48.0431	CIB	0.29
757	48.2428		0.29
690	48.4006	NUT	0.22
757	48.4809		0.08
690	48.5288	CIB	0.03
738	48.576	NUT	0.04
690	48.6232	CIB	0.05
738	48.6435	NUT	0.02
757	48.719		0.11
690	48.7379	CIB	0.03
757	48.7979		0.1
738	48.8593	NUT	0.01
690	48.8661	CIB	0.08
865	48.8783	NUT	0
865	48.8783	CIB	0.1
690	49.0547	CIB	0.14
757	49.0762		0.26
690	49.4072	CIB	0.16
757	49.4219		0.11
738	49.4366	NUT	0.01
690	49.603	NUT	0.04
738	49.6196	NUT	-0.03
757	49.656		-0.08
757	49.7859		0.06
738	49.8762	NUT	0.16
577	49.9142	NUT	0.07
757	49.9159		0.04
757	50.1063		0.09
757	50.2363		0
738	50.2487	NUT	-0.07
757	50.3662		-0.08
577	50.38	NUT	-0.17
757	50.4962		-0.18
738	50.5549	NUT	-0.27
738	50.5549	NUT	-0.28
738	50.5881	NUT	-0.16
865	50.8475	NUT	-0.13
865	50.8475	CIB	-0.12
577	50.89	NUT	-0.07
757	51.0762		-0.07
757	51.2553		-0.24
865	51.266	NUT	-0.25
738	51.3466	NUT	-0.26
738	51.3808	NUT	-0.2
757	51.4344		-0.21
690	51.5748	CIB	-0.13
757	51.6133		-0.01
527	51.7319	NUT	0.14
690	51.9092	CIB	0.08
690	51.9092	CIB	0.01
577	51.9872	NUT	0.01
865	52.049	NUT	-0.07
865	52.049	CIB	-0.11
865	52.175	NUT	-0.12
865	52.175	CIB	-0.01
577	52.3683	NUT	-0.01
865	52.3865	NUT	0.01
865	52.3865	CIB	-0.01
865	52.4225	NUT	0.06
865	52.4225	CIB	0.03
865	52.5125	NUT	0.1
213	52.5285	NUT	0.02
690	52.5307	CIB	-0.04
738	52.5307	NUT	-0.12
577	52.5813	NUT	-0.1
690	52.6036	NUT	-0.22
690	52.6632	NUT	-0.17
738	52.6632	NUT	-0.11
738	52.6632	NUT	-0.08
213	52.71	NUT	-0.07
690	52.7229	NUT	-0.13
865	52.724	NUT	-0.16
738	52.7484	NUT	-0.23
738	52.7484	NUT	-0.18
577	52.7801	NUT	-0.18
690	52.791	NUT	-0.01
865	52.85	NUT	0.12
865	52.85	CIB	0.12
690	52.8675	CIB	0.21
213	52.9095	NUT	0.29
690	52.9344	CIB	0.09
752	52.9943	NUT	0.13
215	53.0063	NUT	0.14
690	53.0109	CIB	0.04
738	53.0588	NUT	-0.09
738	53.0588	NUT	0.14
213	53.0639	NUT	-0.02
690	53.0874	CIB	0
215	53.1202	NUT	0.05
865	53.1582	NUT	0.11
865	53.1582	CIB	0.03
690	53.1639	CIB	0.03
213	53.2403	NUT	0.12
215	53.3129	NUT	0.1
690	53.3155	CIB	0.16
213	53.3925	NUT	0.13
690	53.4029	CIB	0.19
577	53.477	NUT	0.17
577	53.477	NUT	0.2
690	53.5668	CIB	0.2
213	53.5711	NUT	0.26
527	53.6144	NUT	0.3
690	53.6542	NUT	0.24
527	53.6677	NUT	0.16
738	53.687	NUT	0.17
213	53.721	NUT	0.21
752	53.7304	NUT	0.19
690	53.7307	CIB	0.24
527	53.742	NUT	0.31
527	53.7748	NUT	0.26
690	53.8181	NUT	0.23
527	53.8763	NUT	0.26
527	53.925	NUT	0.32
865	53.9388	NUT	0.37
865	53.9388	CIB	0.43
690	53.971	CIB	0.45
690	53.971	CIB	0.44
527	53.9835	NUT	0.43
690	54.0038	CIB	0.33
690	54.0365	CIB	0.26
215	54.066	NUT	0.26
690	54.0693	CIB	0.28
690	54.1021	NUT	0.18
690	54.1349	CIB	0.29
213	54.1621	NUT	0.27
690	54.1676	CIB	0.21
577	54.1977	NUT	0.19
690	54.2004	CIB	0.28
690	54.2332	CIB	0.17
690	54.2332	CIB	0.19
215	54.2422	NUT	0.25
690	54.2659	CIB	0.2
690	54.2659	CIB	0.11
690	54.2987	NUT	0.24
690	54.3206	NUT	0.27
213	54.3296	NUT	0.27
690	54.3861	NUT	0.36
865	54.3989	CIB	0.38
527	54.4132	NUT	0.26
215	54.4184	NUT	0.15
690	54.4344	NUT	0.16
213	54.4994	NUT	0.12
690	54.5194	NUT	0.13
527	54.5573	NUT	0.18
690	54.6034	NUT	0.32
527	54.6381	NUT	0.3
752	54.6603	NUT	0.35
213	54.6736	NUT	0.36
690	54.6879	NUT	0.35
527	54.6978	NUT	0.33
865	54.747	NUT	0.24
865	54.747	CIB	0.25
215	54.7686	NUT	0.26
690	54.7747	NUT	0.3
527	54.7892	NUT	0.25
384	54.81		0.27
690	54.8118	NUT	0.21
527	54.8173	NUT	0.11
213	54.8236	NUT	0.08
690	54.831	NUT	0.18
865	54.8329	NUT	0.14
865	54.8329	CIB	0.12
215	54.8355	NUT	0.2
690	54.8547	NUT	0.09
215	54.8661	NUT	-0.08
527	54.8841	NUT	-0.06
690	54.8963	NUT	-0.17
690	54.9161	NUT	-0.36
215	54.9178	NUT	-0.38
527	54.9368	NUT	-0.34
690	54.9397	NUT	-0.3
215	54.9471	NUT	-0.21
215	54.9471	NUT	-0.21
215	54.9471	NUT	-0.14
690	54.9809	NUT	-0.04
865	54.9969	CIB	-0.25
865	54.9969	CIB	-0.17
527	55	NUT	-0.01
690	55	NUT	0.01
215	55.002	NUT	-0.13
527	55.0095	NUT	0.07
527	55.0158	NUT	0.06
527	55.0221	NUT	0.13
690	55.0244	NUT	0.15
527	55.0247	NUT	0.34
527	55.0263	NUT	0.41
865	55.028	CIB	0.4
752	55.0296	NUT	0.42
527	55.0405	NUT	0.48
738	55.0634	NUT	0.42
690	55.0732	NUT	0.41
527	55.0736	NUT	0.34
527	55.0789	NUT	0.37
527	55.0842	NUT	0.35
690	55.0921	NUT	0.33
215	55.0952	NUT	0.27
527	55.0978	NUT	0.4
865	55.1081	NUT	0.34
865	55.1081	CIB	0.37
215	55.1191	NUT	0.4
527	55.1226	NUT	0.46
752	55.1588	NUT	0.3
690	55.1622	NUT	0.32
215	55.1716	NUT	0.32
215	55.1716	NUT	0.33
527	55.1767	NUT	0.28
690	55.1853	NUT	0.38
577	55.2009	NUT	0.38
690	55.2225	NUT	0.27
